title,artist,like_cnt,lyrics
시소 (SEESAW),"정아로
											CONNECT 아티스트",309,"내 맘속에 널 향한 사랑이 쌓인 건지
왜 하루 종일 머릿속에 그대가 떠오르는지
아마도 이건 가볍지 못한 내 탓이겠죠
그래서 나는 오늘도 깊이 가라앉아요
Oh 난 Oh 난
그대가 떠오른다 Like seesaw seesaw
그대만 떠오른다 Like seesaw seesaw
맘의 무게가 달라서 우린 마주 볼 수 없지만
그대만 떠오른다
Like seesaw seesaw seesaw
내 맘속에 널 향한 사랑이 쌓인 건지
왜 시도 때도 뜬금없이 그대가 떠오르는지
그대에겐 그저 내 마음마저 부담이겠죠
그래서 나는 오늘도 깊이 가라앉아요
Oh 난 Oh 난
그대가 떠오른다 Like seesaw seesaw
그대만 떠오른다 Like seesaw seesaw
맘의 무게가 달라서 우린 마주 볼 수 없지만
그대만 떠오른다
Like seesaw seesaw seesaw
이 맘을 받아준다면 나도 붕 뜨겠지만
어제도 오늘도 내일도
그대가 떠오른다 Like seesaw seesaw
그대만 떠오른다 Like seesaw seesaw
맘의 무게가 달라서 우린 마주 볼 수 없지만
그대만 떠오른다
Like seesaw seesaw seesaw"
빌런 (Villain),스텔라 장(Stella Jang),"3,423","We all pretend to be the heroes
On the good side
어떤 것은 검은색
어떤 것은 하얀색
색안경을 끼고 보면 어떡해
넌 착한 사람이고
걘 나쁜 사람이고
재미없는 너의 세상은 흑백
So many shades of gray
Oh 어떻게 아직도 모를 수 있어
Good easily fades away
함부로 나를 좋아하지 마
Because
I'm a villain
왜 아닐 거라 생각해
아주 못돼먹은 작은 악마 같은 나인걸 몰라
You're a villain
왜 아닐 거라 생각해
미처 몰랐던 악마가 네 안에 숨 쉬고 있어
I'm killing someone maybe
You're killing someone maybe
I'm killing you maybe
You're killing me maybe
We all pretend to be the heroes
On the good side
But what if we're the villains on the other
Am I good
Am I bad
Ay
Are you good
Are you bad
Ay
내가 제일 사랑하는 누군가는
또 다른 누군가에게는 개
Say
Are we good
Are we bad
Ay
What is good
What is bad
Ay
네가 제일 미워하는 누군가는
사랑받는 누군가의 자식
Say
So many shades of gray
Oh 어떻게 아직도 모를 수 있어
Good easily fades away
함부로 나를 좋아하지 마
Because
I'm a villain
왜 아닐 거라 생각해
아주 못돼먹은 작은 악마 같은 나인걸 몰라
You're a villain
왜 아닐 거라 생각해
미처 몰랐던 악마가 네 안에 숨 쉬고 있어
All villains
왜 아닐 거라 생각해
아주 못돼먹은 작은 악마들이 우린 걸 몰라
We're all villains
왜 아닐 거라 생각해
미처 몰랐던 악마 같은 우리를 좀 봐
I'm killing someone maybe
You're killing someone maybe
I'm killing you maybe
You're killing me maybe
We all pretend to be the heroes
On the good side
But what if we're the villains on the other
We all pretend to be the heroes
On the good side
But what if we're the villains on the other
We all pretend to be the heroes
On the good side"
시간의 다리(Lily),우예린,41,"길목에 남아있는 희미한 꽃향기를
따라 걷는 길
두 눈을 마주 보며 환하게 웃어주던
널 만나러 가는 길

푸른빛 바람을 타고
조금은 무거운 공기

새하얀 꽃다발 뒤로
건네지 못한 인사가 아직 남아

시간의 다리를 건너
새벽을 지나
영원의 불빛 뒤
너를 찾아낼게

지옥 같던 날들도
이겨낼 수 있었던 건
오롯이 나의 밤을
밝힌 그대라는 별

추억이라고 부르는
기억을 꺼내보며
혼자 걷는 길

아팠던 시간 위로
행복을 덮어놓고
널 만나러 가는 길

푸른빛 바람을 타고
조금은 무거운 공기

새하얀 꽃다발 뒤로
건네지 못한 인사가
아직 남아

시간의 다리를 건너
새벽을 지나
영원의 불빛 뒤 너를
찾아낼게

지옥 같던 날들도
이겨낼 수 있었던 건
오롯이 나의 밤을
밝힌 그대라는 별

흐릿해진 내 두 눈이
밤안개를 따라 흉내를 내
쉴 틈도 없이 뺨을 적시는
그리움에 무너지는 날
못 본체 해줘

운명의 바늘을 돌려
새벽을 지나
소멸의 불빛 뒤 너를
찾아낼게

지옥 같던 날들도
이겨낼 수 있게 된 건
오롯이 나의 밤을
밝힌 그대라는 별

오롯이 나의 길을
밝힌 그대라는 별"
#꽃,밤수성,143,"비밀이 없기로 해 우리 사이엔
이제부턴 Honesty
장미들이 만발해 취할 것 같아
너무 달아 몽롱해
어쩜 그리 산뜻하게 웃어주는건지
사실 뭐라고 불러야 좋을지 모르겠어 널
네가 무슨 향인지 어떤 모양인지
그게 뭐가 중요하겠어
I just love it love it
Oh 이 세상에서 보지 못했던 Peony
Oh 보란 듯이 더 황홀하게 피어내
너는 나의 Flower 달이 보이면
피어나는 Flower 오 아름다워 넌
날 가득 채운 Flower 너 때문에 더
반짝이는 Our 시들지 말아 줘
넌 내게 완전히 새로운 계절이 되고
또 다른 계절들은 널 질투해
지루한 하루 끝에 새로운 시간을 더하고
이로써 눈이 부신 꽃을 피워내
Oh 잴 수 없는 맘을 알기나 하는지
Oh 하염없이 더 머물러줄래
너는 나의 Flower 달이 보이면
피어나는 Flower 오 아름다워 넌
날 가득 채운 Flower 너 때문에 더
반짝이는 Our 시들지 말아 줘
My daisy my lily my rosy
향기롭게 언제나 내 곁에 피어줘
My flower
My daisy my lily my rosy
향기롭게 언제나 내 곁에 피어줘
My flower
너는 나의 Flower 달이 보이면
피어나는 Flower 오 아름다워 넌
날 가득 채운 Flower 너 때문에 더
반짝이는 Our 시들지 말아 줘"
Surf The Night,One Off Them,572,"이 밤이 다시 깔리면
제일 먼저 널 봐야 할 것 같아
넌 나보다 날 잘 알잖아 분명히
바로 날 찾을 거니까
그냥 서 있는 중
I Definitely heard
you said you're on your way to me
오고 있긴 해
말은 안 했지만 나 조금 춥긴 해
So tell me 지긋지긋해
언제 올지도 모르는 널 기다리는 건
멀리 가고 싶은 게 아냐
I just wanna be with you
I'm Still waiting and watching something
that I was searching in ""Nothing""
Will your intuition gonna bring you back to me
Should I wait like this
아무 갈 곳 없는 우리 두 발 just step on the gas
이 새벽이 끝나지 않게 저 달과 나란히 달릴까
새벽이 널 데려가면
또 너의 빈 자릴 뭘로 채울까
난 너보다 게으르잖아 분명히
날 데리러 올 테니까
그냥 서 있는 중
I Definitely heard
you said you're on your way to me
오고 있긴 해
말은 안 했지만 나 조금 춥긴 해
So tell me 지긋지긋해
언제 올지도 모르는 널 기다리는 건
멀리 가고 싶은 게 아냐
I just wanna be with you
I'm Still waiting and watching something
that I was searching in ""Nothing""
Will your intuition gonna bring you back to me
Should I wait like this
아무 갈 곳 없는 우리 두 발 just step on the gas
이 새벽이 끝나지 않게 저 달과 나란히 달릴까"
That night,heyden,71,"The sun is coming down
When I'm not ready yet
Had nothing to do so I bought some cigarettes
And every night before bed I get stuck again
Overthinking everything about you
The sun goes down
I keep thinking about how
You would think about me now
When we just met last night
Oh last night
Take me back again I like
The way you look at me that night
I've never felt this way before
And I don't wanna forget this feeling
The way you make me smile and
Feels like I've known you forever and ever
No I don't wanna lose you and this feeling
Will I ever be able to see you again?
Just to see you let me just get on this plane
If you let me I'll fly to you right away
Cause if it's not you it doesn't matter anyway
The sun goes down
I keep thinking about how
You would think about me now
When we just met last night
Oh last night
Take me back again I like
The way you look at me that night
I've never felt this way before
And I don't wanna forget this feeling
The way you make me smile and
Feels like I've known you forever
And ever
No I don't wanna lose you and this feeling
I wish that you were here
Why'd you have to disappear
If you let me I'll fly to you right away
When the sun goes down
I keep thinking about how
You would think about me now
When we just met last night
Oh last night
Take me back again I like
The way you look at me that night
I've never felt this way before
And I don't wanna forget this feeling
The way you make me smile and
Feels like I've known you forever and ever
No I don't wanna lose you and this feeling"
sweet and sour,"슈가볼(Sugarbowl)
											CONNECT 아티스트",49,"좋아하게 됐던 irony
예민 까칠 또 집중한 모습이야
Professional 한 눈빛 속에
느껴지는 너의 aura 같은 것
그게 그렇게 멋진걸
그런데 정말 내가 무너져버린 건
완전 다른 표정의 웃는 3초 때문이야
다정하고 따뜻한 눈빛 그 입술
이런 게 사랑일 거야 확신을 가졌어
You're my sweetest and sourest
내가 본 사람 중에
가장 큰 difference 그게 매력
나를 사로잡는 걸
Wanna be your boyfriend and best friend
질리지 않을 거야
계속 난 널 좋아할 거야
숨길 수 없겠지 우리 둘 사이 비밀을
달콤한 모습 나만 아는 너와의 romance도
둘이 있을 때 볼 수 있는
젖어있는 너의 눈빛도 나만 알고 있는 걸
우리 두 번째 손을 꼭 잡게 되던 날
조금 당황하듯 너 얼굴이 붉어졌었어
걸음을 멈추고 널 꼭 안아주면서
어떤 모습의 너라도 사랑할 것 같아
You're my sweetest and sourest
내가 본 사람 중에
가장 큰 difference 그게 매력
나를 사로잡는 걸
Wanna be your boyfriend and best friend
질리지 않을 거야
계속 난 널 좋아할 거야
Be my sweetest and dearest
내 주변 사람 중에
가장 큰 기쁨 네가 나를
자꾸 사로잡는 걸
Wanna be your boyfriend and best friend
질리지 않을 거야
계속 난 널 좋아할 거야"
봄비,장범준,"5,672","그녀를 잊어 보려 하지만
비가 또 내려 모르는 이 맘
난 지금 비가 오면 떠올라
니가 더 내려오려는 이 밤
주루루 루루루 주루루 루루루
그날의 봄비가 떨어진다
주루루 루루루 주루루 루루루
다시 또 이 비가 떨어진다
이제는 아무것도 아닌데
비가 더 내려 보내는 이 맘
언제나 비 내리면 떠올라
비가 또 내려 부르는 이 맘
주루루 루루루 주루루 루루루
그날의 봄비가 떨어진다
주루루 루루루 주루루 루루루
다시 또 이 비가 떨어진다
우 아름답죠 늘 그저 바래다 줬어
어쩌나 그녀와
이 비를 또 기다리고 있어
한 번 더 그녀의 집 앞을 거닐다
기다렸던 비가 떨어지면
한 번 더 그날의 사랑을 원하고
사랑에 봄비가 떨어진다
언젠가 그녀도 집 앞을 거닐다
기다렸던 비가 떨어지면
한 번 더 그날의 기억이 번지고
사랑했던 비가 떨어진다"
SAY NO! (feat. 스윙스),크루셜스타 (CRUCiAL STAR),16,"딴 새끼들이 매긴 점수는 필요 없네
그 입들 꼬매
오지라퍼들이 래퍼보다 입 털어
옛날에 라임에 괄호 쳐가며 분석하던 때보다 더 꼰대
난 내 꼴리는대로 해 like 돈 꼴레오네
XX 내 위엔 평생 없지 boss
니가 내 적이라면 내 편보다 가까이에 둬
절대 잃지 않아 태도
쟨 예술로 돈 벌고파 영혼 팔고 돌리네 매크로
난 언제나 fair play 로
부드러운 내 목소리 또 말라깽이 안경잽이
여기 센 척하는 새끼들보단 훨씬 더 힙합이겠지
자존감 낮고 입만 산 너의 망상 you ain't shXt
구라만 가득한 가사 다 cap shXt wack shXt
모두가 안될거라고 했어 쇼미
정규를 세 장을 냈어도 된 적 없는 노미
but you don't know me
전혀 없는 고민
오히려 lucky me 야 look at me
오를 곳이 있는 등반가는 행복해
내거를 계속해 두 배로 해
한계를 받아들이지 말아 say no
남들이 가는 안전한 길로 가라 해도
보고 배웠잖아 Vasco, Swings 와 The Quiett
최근엔 봤잖아 Sky Slatt 배움엔 안 중요 나이는
딴 새끼들과 내 차이는 입에 담지 않아 포기
그래서 그런지 쩌는 여친
난 꽤나 보수적이야 better than 오킹
근데 밤에 내 여자랑 있을 땐
feel like I'm Kanye 코피나는 docking
넌 그냥 백수 특기는 dirty talking

yeah I said SAY NO
저 꼰대들의 가르침은 다 SAMO
내 머릿속의 영감님들만 memo
거울 속 내가 마음에 들때만 bueno!
외치는거야 bruh
yeah I said SAY NO
어떤 새낀지 보여주지 제대로
내가 달리는 길 이름은 내 X대로
거울 속 내가 마음에 들때만 bueno!
외치는거야 bruh

I say no to the bull shXt
난 흔히 못 보는 애
cool kid 과 most stupid 합쳐진 놈
비교 대상 개찾아도 없어서 그냥 마냥 웃김
original soul 다들 잘 알아 내가 누군지
난 길을 잃지 않아 적응해 어디든 둥지
밥이 모자라다면 난 우려내 누룽지
오래 지켰어도 변하면 보내지 충치
단 죽어도 보호하는 자들 있어 내 충신
팽이라고 치면 나는 행성 강해 중심
내가 하는 말 안 웃김 알고 보면 Rubies
혼자 설 줄 알면 그때 주위에 생겨 무리
자존감 올리는 법? 그냥 돼 있어 준비
또 필요하지 눈치 빠른 놈이 사는 순리
공평하지 않아 세상의 룰은 좀 구림
근데 살고 있잖아 그래서 전부 누릴
마음으로 살고 있기로, 영혼에 문신

yeah I said SAY NO
저 꼰대들의 가르침은 다 SAMO
내 머릿속의 영감님들만 memo
거울 속 내가 마음에 들때만 bueno!
외치는거야 bruh
yeah I said SAY NO
어떤 새낀지 보여주지 제대로
내가 달리는 길 이름은 내 X대로
거울 속 내가 마음에 들때만 bueno!
외치는거야 bruh"
Afraid,DAY6 (데이식스),"3,225","가끔은 내 옆에 너를 보면
내 욕심에 불행해진 것 같아
하늘이 아름답다던 네가
이제는 땅만 보고 걷잖아
날 보는 것 같아
넌 검은색의 하늘을 밝히는
달을 닮았지만
너의 빛이 나의 어둠에
조금씩 가려지고 있어
나를 보며 웃는 이 순간조차
나를 알기 전의 네 시간보다
행복하게 해주지 못할 것 같아서
I'm so afraid
I'm so afraid
나처럼 돼 버릴까
놓을 수도 잡을 수도 없어
넌 검은색의 하늘을 밝히는
달을 닮았지만
너의 빛이 나의 어둠에
조금씩 가려지고 있어
나를 보며 웃는 이 순간조차
나를 알기 전의 네 시간보다
행복하게 해주지 못할 것 같아서
I'm so afraid
I'm so afraid
나처럼 돼 버릴까
놓을 수도 잡을 수도 없어
What should I do
나로 인해 아픈 너를
What should I do
네가 없이 아플 나를
I'm so afraid
I'm so afraid
나를 보며 웃는 이 순간조차
나를 알기 전의 네 시간보다
행복하게 해주지 못할 것 같아서
I'm so afraid
I'm so afraid
나처럼 돼 버릴까
놓을 수도 잡을 수도 없어"
사랑해줘,스트레이(The Stray),22,"이 모든 세월 지난 지금도
넌 내 어둠 속의 빛이야
가난한 사람이 여왕 앞에서
움츠리게 된 것처럼

말해 hello
나의 한마디는
좀 더 많은 의미야

날 사랑해 줘
날 사랑해 줘
큰 가슴으로 안아줘

좀 바래진 건
우리 미움일걸
여전히 그대로인 나와 너

어련히 잊게 음 되어가는 건
쓸모없던 우리 사이 벽
사랑에 대한 가르침들은
오로지 너를 향한 것

난 말해 hello
나의 한마디는
좀 더 많은 의미야

날 사랑해 줘
날 사랑해 줘
큰 가슴으로 안아줘

좀 바래진 건
우리 미움일걸
여전히 그대로인 나와 너

마음속 우두커니 너 하나
멈출 거야
너의 사람인 채로 남을 테니

날 사랑해 줘
날 사랑해 줘 
내 품에 안겨 말해줘

좀 바래진 건
우리 미움인걸
여전히 그대로인 나와 너"
"사랑은 작은 빗방울처럼 (Feat. Chan, Gist)",kid wine,85,"(사랑이라는 작은 말보다
아름다운 말이 또 있나요)
사랑은 작은 빗방울처럼
내 맘에 살며시 젖어와요
나도 모르게 그대를 생각하는 날 봐요
시원한 바람과 햇살처럼
그보다 더욱 아름다운 건
그대
사랑은 그렇게 찾아온다
you're my muse
네가 잠든 후 글을 적을 때면
난 항상 널 떠올리면서
불러 이 노래처럼
데이고 데여서 운명이라는걸
못 믿었을 때였어 너가 나타난 것도
처음에는 널 부정했지만 넌 내 lyricsist
이 정도면 너랑 나눌래 저작권 credit
배 채우고 근처 집 앞 잠깐만 걸을까
No 이어폰 그저 내 손만 잡아
괜찮아 이대로만 조금만 더 있자
I like u
I love u
어떤말로두
사랑은 작은 빗방울처럼
내 맘에 살며시 젖어와요
나도 모르게 그대를 생각하는 날 봐요
시원한 바람과 햇살처럼
그보다 더욱 아름다운 건
그대
사랑은 그렇게 찾아온다
상처 주고 싸워도
서로 아픈 말만 골라서 해도
우린 사랑하는 사이야
오글거려도 진심이야
널 너무 잘 알아서
어떤 말을 해야 아픈지 알아
또 행복할지 말이야
연애의 다른 말은 약속
우린 정 때문에 못 헤어져도
소중한 사람이란 건 변치 않아
사랑은 작은 빗방울처럼
내 맘에 살며시 젖어와요
나도 모르게 그대를 생각하는 날 봐요
시원한 바람과 햇살처럼
그보다 더욱 아름다운 건
그대
사랑은 그렇게 찾아온다
사랑은 작은 빗방울처럼
내 맘에 살며시 젖어와요
나도 모르게 그대를 생각하는 날 봐요
시원한 바람과 햇살처럼
그보다 더욱 아름다운 건
그대
사랑은 그렇게 찾아온다"
너를 사랑하지 않는 맘이 아냐 (Feat. 유주),kid wine,61,"참 웃긴 것 같아
우리가 만난 그 시간보다
헤어진 날이 더 많을 거란걸
이제서야 알게 된 것 같아
참 좋을 것 같아
우리가 다시 만난다면
그대만 생각하면
내 맘은 다시 아파
그 밤의 여름처럼
너를 사랑하지 않는 맘이 아냐
널 사랑해서 보내주는 거야
돌아보지 말고
붙잡지도 말고
반대로 살아 보는 거야
이건 우리가 원한 모습이 아냐
돌아서면 다시 넌 보고 싶겠지만
사랑했단 말도
소중했단 말도
이젠 추억에 남는 거야
참 웃긴 것 같아
우리가 보낸 그 시간보다
그리워할 날이 많을 거란 게
이제서야 와닿는 것 같아
참 좋을 것 같아
가끔은 날 떠올린다면
네가 건네주던 말들이
내 맘에 그대론데
그날의 겨울처럼
너를 사랑하지 않는 맘이 아냐
널 사랑해서 보내주는 거야
돌아보지 말고
붙잡지도 말고
반대로 살아 보는 거야
이건 우리가 원한 모습이 아냐
돌아서면 다시 넌 보고 싶겠지만
사랑했단 말도
소중했단 말도
이젠 추억에 남는 거야
시간이 많이 흘러
더 흘러도
너를 정말 사랑했다고
말해줄래"
넌 나의 봄 같아 (Feat. 마리탱),망고팔트 (MangoPhalt),15,"햇살 좋은 캠퍼스
따뜻하게 불어온
봄바람에 사랑도 
실려 왔나 봐 Yeah
꽃향기 가득한
너랑 함께 있으면 그게 
사랑인가 봐
날씨도 좋은데 
우리 커피 한잔 마실까
살랑거리는 내 맘
사랑이 가득한 내 맘
어떡하죠
널 처음 봤을 때
내 맘속엔 이미 봄이 와 
벚꽃이 피었나 봐
부끄러워 말 못 하다 놓칠까
좋아한다고 
봄기운에 먼저 고백할까 봐
흩날리는 꽃잎에 
작은 내 맘을 담아
바람에 가득 실어 보낼까 Yeah
햇살보다 눈부셔
밤하늘의 별 보다 예뻐
넌 나의 봄 같아
날씨도 좋은데 
우리 커피 한잔 마실까
살랑거리는 내 맘
사랑이 가득한 내 맘
어떡하죠
널 처음 봤을 때
내 맘속엔 이미 봄이 와 
벚꽃이 피었나 봐
부끄러워 말 못 하다 놓칠까
좋아한다고 
봄기운에 먼저 고백할까 봐
난 너에게 취해 
조금씩 조금씩 
빠져들었어
두근두근 널 향한 내 맘이
매일 한 걸음씩 커져서
사랑이 됐나 봐
니가 있어 
내 생에 가장 예쁜 
봄이 왔나 봐
오직 한사람 너만 사랑해
Yeah
따뜻한 봄 향기 
가득한 오늘 이따 
내 맘 전하고 싶어"
Jenny,Goodmorning Pancake,90,"She calls you baby
Drives you mad with all the
Crazy kind of maybes
Mmmm

She plays you easy
End up covered with her fingerprints
At her place
Mmmm

You do it again
You do it again
Another regret
But you play pretend

She'll say it again
She'll say it again
'Oh why can't we just stay friends?'

Oh Jenny won't you let me be 
Oh Jenny you got me on my knees 

Don't look back
She'll cover your eyes
Blindfold
Jet black

She spins you around and round like that
Go stand in line if you'd rather forget
You're no more than friends

She keeps you posted
Pull the strings
Until you find out what she's missing
Mmmm

She's always listening
Now you're trapped inside
Addicted to her mind games
Mmmm

You do it again
You do it again
Another regret
But you play pretend

She'll say it again
She'll say it again
'Oh why can't we just stay friends?'
 
Oh Jenny won't you let me be 
Oh Jenny you got me on my knees

Now look back
Uncover your eyes
Blinds fall
Red flag

You knew she'd replace you just like that
When you don't mind if it happens again
She'll come hold your hand"
BAD,Bad Sihyun,3,"easy time a killer lights
You look like trouble in a like that that
set me on your friday night
got you this my chanel
call me coco mademoiselle
may you up that have fun
we don't know just how far
may you up that have far
in nobodys in nobodys see you going wild
may you up that have fun
we don't know just how far
may you up that have far
in nobodys in nobodys see you going wild
easy time a killer lights
You look like trouble in a like that that
set me on your friday night
got you this my chanel
call me coco mademoiselle
may you up that have fun
we don't know just how far
may you up that have far
in nobodys in nobodys see you going wild
may you up that have far
we don't know just have fun
may you up that have far
in nobodys in nobodys see you going wild"
백야,"짙은(Zitten)
											CONNECT 아티스트","5,886","너와 내가 떠난 이 알 수 없는 여행
너를 바라보다 잠이 들었는데
밤이 찾아와도 어둠이 내리지 않는
이 꿈 같은 곳으로 날 데려 온거야 

빛나는 하늘과 떨리는 두 손과 
나를 바라보는 너의 그 깊은 미소가
난 울지 않을래 피하지 않을래
어둠 속의 빛으로 넌 내게 머물러

날아가는 새들 길을 묻는 사람들 
모든 것이 아직 잠들지 않았네
어둠 속에 묻혀있던 빛나던 이 땅 모두가
꿈 같은 세계로 빛을 내고 있구나

빛나는 하늘과 떨리는 두 손과
나를 바라보는 너의 그 깊은 미소가
난 울지 않을래 피하지 않을래
어둠 속의 빛으로 넌 내게 머물러

오 그대는 보리
오 우리는 만나리
오 지지 않으리 오

날아가는 새들 길을 묻는 사람들 
모든 것이 아직 잠들지 않았네
어둠 속에 묻혀있던 빛나던 이 땅 모두가
꿈 같은 세계로 빛을 내고 있구나

빛나는 하늘과 떨리는 두 손과 
나를 바라보는 너의 그 깊은 미소가
난 울지 않을래 피하지 않을래
어둠 속의 빛으로 넌 내게 머물러"
봄이와,어쿠루브,445,"봄이 와 아 아
봄이 와 아 아
봄이 와 아 아

봄이 오네요 그대 향기를 닮은
포근한 햇살이란 이불을 덮어
기나긴 겨울이 지나 
오늘의 꽃이 피는 날
난 그대 곁에 머물고 싶어

사랑인가요 그대 나와 같나요
벚꽃이 춤을 추는 어느 봄날에
모든게 될 것만 같아 
거리엔 많은 사람들
봄이 가기전에 그대와 

노래를 부르며 그대와 
나 손을 잡고 걷고 싶어요 
YOU HOO 난 상상만으로도
날아 갈 듯 기분이 좋아 

봄이 와 아 아 
봄이 와 아 아 
봄이 와 아 아 

투명한 하늘 시원한 바람이 불고 
조용히 스쳐보는 그대의 손등 
아마도 우리 여기서 제일 어울려
솜사탕 같은 그대 목소리 

말하고 싶죠 이제는 시간이 없어 
오늘도 고백하는 연극을 
혼자서 상상해 
눈을 보면서 사랑한다 말할까 
봄이 가기전에 그대와 

노래를 부르며 그대와 
나 손을 잡고 걷고 싶어요 
YOU HOO 난 상상만으로도
날아 갈 듯 기분이 좋아 

아마 우린 제법 특별할거야 
다른 어느 연인보다 더
아무것도 지금 필요치 않아 
살랑거리는 향기를 품은 그대의 모습 

노래를 부르며 그대와
난 손을 잡고 걷고 싶어요 
YOU HOO 난 상상만으로도 
날아 갈 듯 기분이 좋아 

봄이 와 아 아 
봄이 와 아 아
봄이 와 아 아"
여기서 헤어지면 정말 이별일까 봐,윤원,24,"또 다른 길에 서있는 우리
어쩌다 너와 난 
이렇게 아픈 사이가 됐는지
모르겠어 정말
나의 마지막 사랑이라고
그렇게 믿어왔는데
아니었던 걸까
우리 여기서 헤어지면
정말 이별인 것 같아서
안되는데 이건 정말로 
말이 안 되는 일인데
너보다 내가 더 사랑해서
미친 듯이 너를 원하고
널 사랑한다는 말도 못 했어
모르겠어 정말
나의 마지막 사랑이라고
그렇게 믿어왔는데
아니었던 걸까
우리 여기서 헤어지면
정말 이별인 것 같아서
안되는데 이건 정말로 
말이 안 되는 일인데
너보다 내가 더 사랑해서
미친 듯이 너를 원하고
널 사랑한다는 말도 못 했어
유난히 길었던 하루
쉽게 잠들지 못하고
너를 그리고 있어
우리 여기서 헤어지면
정말 이별인 것 같아서
안되는데 이건 정말로 
말이 안 되는 일인데
너보다 내가 더 사랑해서
미친 듯이 너를 원하고
널 사랑한다는 말도 못 했어
이별까지는 나는 못하겠어"
봄 그리고 너 (Remastering ver.),"마틴스미스
											CONNECT 아티스트","2,229","바람이 불어 
따스한 햇살 속에서 우리 
꽃 향기와 함께 오늘

날이 좋아서 
같이 걷고 싶어요 이쁜 
이 거리를 너와 함께

지금 이 순간을 
놓치고 싶지 않아
너도 나와 같다면

내 앞에 머리 결이 휘날리는 
그 향기에 기분이 좋아서
너의 그 사랑이 피어나고 
그대 품에 안겨 살짝 눈을 감죠

파란 하늘에 구름이 하나 둘씩 
새 하얗게 꽃들을 피우고
우리 둘의 사랑이 시작되고 
이 거리를 하나 둘씩 
새 하얗게 더
물들이고 있죠

밤공기는 아직 차고 
너의 손을 잡고서 이 순간에 
서로의 따뜻한 온기를 느끼며 

가로등이 비추는 
거리를 따라서 지금 
이 시간이 영원하길

지금 이 순간을 
놓치고 싶지 않아 
너도 나와 같다면

내 앞에 머리 결이 휘날리는 
그 향기에 기분이 좋아서
너의 그 사랑이 피어나고 
그대 품에 안겨 살짝 눈을 감죠

파란 하늘에 구름이 하나 둘씩 
새 하얗게 꽃들을 피우고
우리 둘의 사랑이 시작되고 
이 거리를 하나 둘씩 새 하얗게 
더 물들이고 있죠

내 두 손에 빨개진 볼이 사과처럼
꼭 널 품은 나무가 되고 싶어 
너의 그 사랑이 피어나면 
해가 되어 줄게 
바라기만 해 줄래

파란 하늘에 구름이 하나 둘씩 
새 하얗게 꽃들을 피우고
우리 둘의 사랑이 시작되고
이 거리를 하나 둘씩 새 하얗게 더
물들이고 있죠
 
파란 하늘에 구름이 하나 둘씩 
새 하얗게 꽃들을 피우고
우리 둘의 사랑이 시작되고 
이 거리를 하나 둘씩 새 하얗게 더
물들이고 있죠"
Picnic,오왠(O.WHEN),"3,891","여름가을겨울이 지나가고 봄이 왔네 
거린 온통 하얀 벚꽃
꽃을 좋아하는지는 모르겠지만 
오늘 날씨 진짜 죽이는 건 알지

일만 하지 말고 바깥 바람 쐬고 
놀러 가자 기타 들고 노래하고
분위기 좋잖아 주변 연인들을 보다 
너와 눈이 마주치면 잠깐 흠칫

유우우우 오늘따라 부끄럼이 많아요 
유우우우 그대도 나와 같나요
유우우우 우리 또 언제 만날 수 있나요
유우우우 Today is gonna be a good day

하이힐을 신었네 내꺼 신발 신을래 
거절하진 말아줘 이미 벗었으니까
맨발 이라도 좋아 
느적느적 걸을래 더워도 나 참을래 
해가 지기 전에 네게 할말이 있으니까
할 수 있을까

유우우우 오늘따라 부끄럼이 많아요 
유우우우 그대도 나와 같나요
유우우우 우리 또 언제 만날 수 있나요
유우우우 Today is gonna be a good day

아무리 얘기해도 너는 모르는가 봐 
슬금슬금 올라오고 있는데
또다시 다가와도 나는 숨이 차올라 
눈치채지 않을까

유우우우 꿈같이 달콤한 오늘 그대여 
유우우우 그대도 나와 같나요
유우우우 우리 내일 또 만날 수 있나요
유우우우 Today is gonna be a good day

유우우우 오늘따라 바람이 달콤해요 
유우우우 그대도 나와 같나요
유우우우 설렘에 잠은 잘 수 있을까요
유우우우 Today is gonna be a good night"
좋은 밤 좋은 꿈,"너드커넥션(Nerd Connection)
											CONNECT 아티스트","4,597","저 많은 별을 다 세어 보아도
그대 마음은 헤아릴 수 없어요
그대의 부서진 마음 조각들이
차갑게 흩어져 있는 탓에
그댄 나의 어떤 모습들을
그리도 깊게 사랑했나요
이제 내가 해줄 수 있는 건
좋은 밤 좋은 꿈 안녕
좋은 밤 좋은 꿈 안녕
시월의 서늘한 공기 속에도
장미향을 난 느낄 수가 있죠
오월 어느 날에 피었던
빨갛던 밤을 기억하거든요
그댄 나의 어떤 모습들을
그리도 깊게 사랑했나요
이제 내가 해줄 수 있는 건
좋은 밤 좋은 꿈 안녕
까만 밤이 다 지나고 나면
이야기는 사라질 테지만
이름 모를 어떤 꽃말처럼
그대 곁에 남아 있을게요
나는 그대 어떤 모습들을
그리도 깊게 사랑했었나
이제 내가 해줄 수 있는 건
좋은 밤 좋은 꿈 안녕"
